stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,9,0,0
72hpf,0.28,0.28,0,0,0.28,16.63,0.28,1.69
21Day,1.85,0,0,1.11,0.37,8.51,0,0
3Month,1.87,0,0.73,0.31,0,0,0.1,0.42
22Month,1.37,0,0.27,0.27,0,0,0,0.27
