stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,0.85,0.56,0,0,2.54
21Day,0,0.37,0,0.37,1.11,0.74,0,0,4.44
3Month,0.31,9.26,0.83,1.56,12.27,0.1,0.1,0.94,0.73
22Month,0.14,1.09,0,0,1.78,0,0.14,0,0.27
