stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,44,0,0,1,0,5,0,2
72hpf,0,31.85,0,0,0,0.56,1.41,0.56,1.69
21Day,0,36.63,0.74,0.37,1.11,0.37,1.85,0,2.96
3Month,0.1,7.59,0,0.42,0.52,0.21,0,0,0.73
22Month,0.27,13.66,0.14,0.41,0.68,0.14,0.41,0.27,0.27
