stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,3,0,0,0,0,8,0,0,0
72hpf,2.25,0,0,0,0,31.57,0,0,0.28
21Day,16.28,1.85,0,0.74,8.14,59.2,0.37,1.11,2.22
3Month,5.82,0.31,0.73,0.62,18.1,1.14,0,0.42,3.12
22Month,12.3,1.09,0.27,2.19,6.7,2.05,0.14,0.27,1.23
