stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,2,0,0,1,1,11,0,1
72hpf,0.28,0.85,0.56,0,0.28,0.28,2.82,0,0.28
21Day,0,3.33,1.11,0,0.37,0.37,0.37,0.37,1.11
3Month,0.1,1.14,0,3.12,0,0,0,0.31,0.1
22Month,0,1.5,0,0,0.14,0,0,0,0
