stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,1,1,0,0,0
72hpf,0,0.56,0,0,0,5.64,0,0.28,0
21Day,0,0.37,0,0,0,7.4,0,0.37,0.37
3Month,0.21,9.36,91.53,2.6,0.31,1.77,0,0.52,0.31
22Month,0,5.19,0.14,1.37,0,2.19,0.41,0.82,0
