stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,5,0,0,2
72hpf,0.28,0.28,0.28,0,0.56,2.82,0,0,5.92
21Day,0.37,0,0,0,0.74,1.48,0,0.37,8.14
3Month,0.62,0,0,0.21,0.21,0,0,0,1.04
22Month,3.55,0,0.41,0.27,0,1.37,0.27,0.14,0.82
