stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,3,1,0,0,0,146,0,0,6
72hpf,2.54,0.28,0,0,1.97,7.05,0,0.56,12.4
21Day,6.66,0.37,0,1.11,1.85,7.4,0,2.22,57.35
3Month,15.81,0.1,2.5,3.02,1.04,0.21,0.21,0.94,24.44
22Month,14.07,0.27,2.19,1.09,0.27,0.14,0.14,1.09,12.03
