stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,0,1,14,0,3
72hpf,0.28,2.25,0,0,0.28,1.13,77.51,0,2.82
21Day,0,1.11,2.59,0,0.37,0.74,51.06,1.11,1.85
3Month,0.1,2.29,0,10.71,0.94,0.1,1.14,0,0.83
22Month,0.14,5.6,0,1.09,1.09,0,2.6,0,0.55
