stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,0,0,0,1,1,0,0,0
72hpf,0,0,0,0,0,0.28,0,0,0
21Day,0.37,0,2.22,0,0,0,0,0,0
3Month,2.5,0.21,13.42,1.04,0.31,0,0,0,0.31
22Month,7.52,0.14,2.73,1.09,0.14,0.41,0.27,0.27,0.41
