stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,19,0,0,5,7,84,0,0,15
72hpf,4.23,55.52,3.38,0,1.97,8.17,124.01,0.85,1.41,42
21Day,2.59,51.06,15.91,0.74,14.43,8.88,44.77,0,3.7,32.19
3Month,9.26,225.4,1.98,32.56,86.02,12.79,7.39,0.31,8.63,34.01
22Month,10.52,166.99,1.91,8.75,45.23,4.24,10.11,12.44,6.56,19.27
