stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,0,0,1,0,0,1
72hpf,0,1.69,0,0.28,0,3.66,0,0,0.28
21Day,0,3.33,0,1.48,0.74,0.74,0.37,0,0.37
3Month,0.52,15.6,1.04,6.45,0.62,1.35,0,0.62,3.12
22Month,0.55,5.33,0,3.69,0,0.68,1.64,0.14,0.55
