stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,3,0,0
72hpf,0,0.85,0.28,0,0,0.28,10.15,0,0.56
21Day,0,0.37,0,0,0,0,2.59,0,0.37
3Month,0.1,0.42,0,4.99,0.1,0,0,0.1,0.1
22Month,0,0.68,0,1.09,0,0,0.14,0,0.27
