stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,12,0,0,1,1,52,3,0,9
72hpf,0,5.92,0.85,0,0,0.28,19.73,0,0,3.1
21Day,0,15.91,1.11,0,1.48,2.22,4.81,0,1.11,2.22
3Month,0.1,52.22,0,6.55,2.18,1.35,0.83,0.21,1.66,0.31
22Month,0.27,47.83,0.14,0.27,2.6,0.41,0.27,5.88,0.41,0.55
