stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,2,0,1,0,0,2
72hpf,0,0.28,0,3.1,0,0,0,0,0.28
21Day,0,4.44,0.74,3.7,0.37,1.85,0,0,0
3Month,0.1,3.74,9.99,34.22,0.42,0.21,0.1,0.21,1.25
22Month,0.14,3.42,4.1,19.68,0.41,1.37,0.27,0.27,0.27
