stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0.56,0,0.85,0,0,0,0.28
21Day,0,0.74,0.37,0,18.13,0,0.74,0.37,0
3Month,0.42,5.72,0.94,1.35,86.02,0.42,0.21,1.04,1.46
22Month,0.14,1.23,0,0,6.56,0.14,0.14,0,0.14
