stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,2,0,0,0,0,5,0,2
72hpf,3.1,0.28,0,0.28,0.28,30.16,0,9.86
21Day,1.11,1.11,0,0.37,1.48,28.12,1.85,13.69
3Month,1.46,0,0.1,0.1,0.1,0.1,0.1,0.21
22Month,2.73,0,0.14,0.55,0,0.27,0.14,0
