stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0.28,0,0,0.28,0.56,0.28
21Day,0.37,0,0,0,0,0
3Month,0,0.31,0.1,0,0,0.1
22Month,0.14,0.41,0,0,0,0
