stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,5,0,0
72hpf,0,0,0,0,0,1.69,0,0
21Day,0,0.37,1.85,0,0,2.59,0,0
3Month,0.1,1.56,63.24,0.62,0.52,0.42,0.21,0.1
22Month,0,0.14,4.78,0,0,0,0,0.14
