stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,2,0,0,0,0,0,0,0
72hpf,0.28,0,0,0,0.56,0,0,0
21Day,0.37,0,0,0,0,0,0,0
3Month,10.71,137.61,1.77,0.62,0.73,0.1,0.52,0.52
22Month,0.96,0.55,0,0,0,0,0,0
