stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,2,0,0,0,0,2,0,0
72hpf,0.28,0.85,0,0,0,0.28,2.25,0,4.51
21Day,0,0.74,0,0,0,0.37,0,0,2.96
3Month,0,1.25,0,0.1,0.83,0,0.21,0,0.73
22Month,0.27,6.7,0.14,0.41,1.5,0.14,0,0.55,2.19
