stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0.56,0,0,0,0.56,0,0,0
21Day,1.48,0,0,0,0.74,0,0,0
3Month,1.46,0.21,0.42,0.1,0,0.1,0.21,0.1
22Month,1.23,0,0,0,0,0,0,0.14
