stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,2,0,0,0,1,73,0,6
72hpf,0,1.69,0.56,0,0,1.13,34.39,0,4.51
21Day,0,1.11,1.48,0,0,0.37,6.29,0.37,2.22
3Month,0.1,1.14,0,0.21,0,0.1,0,0,0.21
22Month,0,1.09,0.14,0,0.27,0,0,0.14,0.14
