stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,2,0,0,0,0,0,0,0
72hpf,0.85,0.28,0,0,0.56,12.12,0.28,1.13
21Day,2.96,1.11,0,1.85,0.37,7.77,1.85,2.96
3Month,0.21,0,0.31,0.1,0,0,0,0.21
22Month,0.68,0,0,0.14,0,0,0,0.14
