stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,1,4,0,0,0
72hpf,0,1.13,0,0,2.54,0.56,0,0.56,1.13
21Day,0.37,1.48,0,0.37,0.37,1.11,0,0,0.74
3Month,0,22.68,0.73,0.94,3.85,0.1,0,0.31,0.62
22Month,0.14,32.93,0.14,0.41,2.05,0,0.27,0.27,0
