stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,1,6,0,0,1
72hpf,0,0.85,0,0.28,0,7.05,0,0,0.56
21Day,0.37,2.22,0,0.74,0.74,1.85,0,0,1.85
3Month,0,8.11,0.31,0.73,0.21,0,0,0.21,0.1
22Month,0,2.19,0.14,0.41,0,0,0.14,0,0.27
