stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,3,0,1,1,170,0,8
72hpf,0,0.85,102.03,0,0,0.56,7.89,0.28,0
21Day,0,0.74,30.34,0,0,0.74,1.85,0.74,0
3Month,0,0.83,0.1,0.83,0.62,0,0,0,0.1
22Month,0.14,3.14,0.14,0,0.27,0,0,0,0
