stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,5,0,0,0
72hpf,0.85,0.28,0,0.28,0.28,4.23,0,0,0.28
21Day,3.33,0,0,1.48,0,0.74,0,0.37,0.37
3Month,11.34,0,0.42,0.83,0,0,0.21,0,0.42
22Month,7.24,0,0.14,0.14,0,0,0.55,0,0
