stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,2,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0.56,0,0,0
21Day,0,0,0,0,0,0.37,0,0,0.37
3Month,0.21,3.54,0.42,1.04,0.73,0,0,0.42,1.04
22Month,0.41,11.48,0,1.91,0.27,0.82,0.41,0.14,0.55
