stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,1,0,0,0
72hpf,0,0,0,0,0.56,0,0,0
21Day,0,0,0,0,3.7,0,0,0
3Month,17.89,0.1,0.42,0.1,0.1,0,0.1,0.31
22Month,17.08,0.14,0.27,0,0.41,0.41,0,0.14
