stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,1,0,1,0,5,0,0,0
72hpf,0,0.85,0,0,0,1.13,0,0,0.28
21Day,0.37,0,0,0,0.37,1.11,0,0.37,0
3Month,0.1,1.35,0.31,0.73,0.42,0.1,0,0.1,0.52
22Month,0.27,2.19,0,1.09,0,0,0.55,0.27,0.41
