stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,5,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,0,0,0.85,0,0,0
21Day,0.74,0.37,1.11,0,0,0.74,0,0,0
3Month,2.18,0,5.41,0.62,0.1,0,0,0.1,0.62
22Month,4.92,0.14,7.38,0.27,0,0,0.14,0,0.68
