stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,1,0,1,0,0
72hpf,0,0.28,0,0,0,0,1.13,0,0
21Day,0,0.37,0.37,0,0,0,1.11,0,0.37
3Month,0.1,4.58,0,1.66,1.14,0.1,0.1,0,0.52
22Month,0,1.78,0,0.27,0,0,0,0.14,0.27
