stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,1,0,0
72hpf,0,1.13,0,0,0,0,0,0,0
21Day,0,3.33,0.37,0,3.7,0,0,0,0.37
3Month,0,1.14,0,0.73,5.3,0.1,0.1,0,0.31
22Month,0.14,1.23,0,0.41,14.07,0.14,0,0.14,0.14
