stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
21Day,0,0.37,0,0,0.74,0,0.37,0,0
3Month,0.1,6.24,0.1,1.04,2.5,0.31,0,0,0
22Month,0,5.88,0,0.27,1.78,0.27,0,0.41,0.41
