stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0,0.28,0,0,0,0,0.56,0.28
21Day,0,0.74,0.37,0,0.37,0.37,0.74,0
3Month,0,2.08,0.1,0.31,0.21,0,0,0
22Month,0.14,1.91,0,0,0.14,0,0,0.14
