stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,2,0,0,1,0,15,0,1
72hpf,0.28,1.41,0,0,0,0.85,2.54,0,2.25
21Day,0,1.85,0.37,0,0.37,0,1.11,0,1.85
3Month,0,0.1,0,0,0,0,0,0,0
22Month,0.14,1.5,0,0.27,0.14,0,0.14,0.14,0.41
