stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4,0,0,0,1,61,0,4
72hpf,8.46,0.28,0,0,1.13,67.93,0.28,5.07
21Day,1.85,0.37,0,0,0,4.81,0,3.33
3Month,3.43,0.1,2.5,0.31,0.21,0.1,0.21,0.31
22Month,3.69,0,1.91,0.55,0,0.41,0.14,0.14
