stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,8,0,1,0,14,0,0,4
72hpf,0,3.66,0,0,0.28,5.64,0,0,0.56
21Day,0,0.37,0,0,0,1.11,0,0,0.37
3Month,0,1.87,1.25,0.31,0.1,0.21,0,0.1,0.42
22Month,0.14,2.46,0,0.41,0,0.14,0.14,0,0.14
