stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,1,0,11,0,3
72hpf,0,0.56,0,0,0.28,1.41,0.28,0.28
21Day,0,0.74,2.22,0.37,0,0,0,1.11
3Month,0.31,9.15,134.08,3.43,0.52,0.52,1.14,1.14
22Month,0.27,4.92,24.46,0.14,0,0.14,0.27,0.14
