stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,0,0,1,0
72hpf,0,0,0,0,0.28,0.85,0,0,0
21Day,0,0.37,0,0,0,0,0,0,0
3Month,0.31,10.51,230.92,3.54,0.42,1.04,0.1,0.62,1.04
22Month,0.14,5.33,26.92,0.27,0,0.27,0.14,0,0.14
