stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0.28,0,0
21Day,0.74,0,0,0,0,0,0
3Month,0,0,0.21,0,0,0,0.1
22Month,0.14,0.96,0,0.14,0,0.14,0
