stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,1,0,0,0,0,0,0,0
72hpf,0,0.28,0,0,0,0,0.56,0,0.28
21Day,0,1.85,0.37,0,2.59,0.74,0.74,0,0.37
3Month,0,2.29,0.21,0.1,3.85,0,0.1,0,0.1
22Month,0.14,6.42,0,0.14,4.24,0,0,0.27,0.68
