stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,11,0,0,0,0,0,0,0
72hpf,0,13.25,0,0,0,0.28,0.85,0,0.56
21Day,0,8.88,0,0.37,0,0,0,0,0
3Month,0.1,10.51,0.1,12.48,9.47,0.62,0.1,0,0.31
22Month,0,3.14,0,0.14,0.68,0,0,0.27,0.14
