stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,3,0,0,0,1,3,0,0
72hpf,0.56,3.66,0.56,0,0,3.66,4.79,0,0.85
21Day,0,0.74,0.37,0,0,1.48,1.11,0.37,0.74
3Month,0.52,7.8,0,3.85,0.94,0.31,0.52,0.1,0.83
22Month,0.27,1.5,0,0,0.14,0,0,0.14,0
