stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,0,0,0,0,0
72hpf,0,0.85,0,0,0,0,0.28,0,0
21Day,0.37,22.2,0,0,1.11,0.37,1.11,0,0
3Month,0.21,53.67,0.1,1.98,2.18,0.1,0.52,0.1,0.42
22Month,0,2.46,0,0.14,0.41,0.14,0.14,0,0
