stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,2,0,0,0,3,0,0,0
72hpf,0.56,0,0,0.56,0.56,0.28,0,1.13
21Day,0,0,0,0,0.37,0,0,0.37
3Month,1.14,0.21,1.35,0,0.1,0,0.1,0.62
22Month,0.14,0.27,0,0,0,0,0,0
