stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,16,91,0,0,17,123,618,5,4,165
72hpf,8.74,74.13,5.07,0.85,2.54,46.79,478.3,0.56,2.25,257.61
21Day,4.81,76.96,8.88,0.74,14.43,51.43,138.01,0.74,8.51,207.19
3Month,7.28,29.96,0.73,15.91,31.73,3.95,4.26,0,3.22,33.39
22Month,9.98,31.16,1.23,5.74,65.59,2.05,4.92,17.35,3.42,35.53
