stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,5,0,0,0,2,0,1
72hpf,3.66,0,0,0,2.25,0,1.13
21Day,8.14,0,0.74,1.11,2.59,0,1.48
3Month,1.04,0.21,0,0,0,0.1,0.21
22Month,0.55,0,0,0,0,0,0.14
