stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,6,0,1,0,16,0,0,0
72hpf,0,1.41,0,0.85,0.28,6.48,0,0,1.13
21Day,0.74,2.96,0.37,3.33,0,1.11,0,0,0.74
3Month,0.1,4.16,4.26,0.73,0.21,0.31,0,0.1,0.1
22Month,0.41,8.34,1.23,2.73,0.14,0.27,0.27,0,0.27
