stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,1,1,0,0,0,24,0,3
72hpf,0,0.28,0,0,0,4.51,0,0.56
21Day,0,0.74,0,0.37,0,2.59,0,0.74
3Month,0,1.14,0.62,0.21,0.21,0,0,0
22Month,0,0.41,0,0.14,0,0.14,0.14,0
