stage,Endothelial,Epithelial,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,4,0,0
72hpf,0,1.41,0,0,1.41,0.28,0.28
21Day,0,2.59,0,0.37,1.85,0.37,0
3Month,0,1.25,0.1,0,0,0,0.21
22Month,0.14,0.82,0,0,0,0,0
