stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,2,0,0,0
72hpf,0,0.28,0,0,0,4.23,0,0,0
21Day,0,0.74,0.74,0,0,1.48,0,0,0
3Month,0.31,9.88,1.35,0.73,0,0.42,0,0.31,0.1
22Month,0,8.34,2.05,0.82,0.27,0.14,0.14,0,0.68
