stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,0,0,4,0,0,0
72hpf,0.28,0.28,0,0,0,2.54,0.28,0,0.85
21Day,0,1.11,1.11,1.11,0,1.48,0,0,0.37
3Month,0,5.51,7.18,0.31,0,0,0.1,0.1,0.1
22Month,0,2.19,1.37,0.27,0.14,0.14,0.55,0,0.27
