stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,1,0,0,1,0,0,1,0
72hpf,0,1.97,0.28,0,0,0,2.25,0,0.56
21Day,0,2.22,0.37,0,0.37,0.37,7.03,0,2.59
3Month,0,2.29,0,0.1,0.52,0.1,0.1,0,0
22Month,0.14,1.23,0,0,0.14,0,0.14,0,0
