stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,74,0,0,1,0,9,0,0,9
72hpf,3.95,71.31,0.85,0,0.28,0.85,7.05,0.28,3.38,38.33
21Day,2.59,82.14,2.96,0,3.33,18.87,8.51,0.37,6.29,107.3
3Month,8.63,323.6,0.94,2.81,10.82,17.68,1.77,0.83,6.97,38.07
22Month,5.47,287.1,0.82,0.55,9.02,5.33,2.87,85.68,6.83,19.95
