stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,2,0,0
72hpf,0,0,0,0,0,0,2.25,0,0
21Day,0,0,0.37,0,0,0.37,3.7,0.37,0.74
3Month,0.1,0.31,0,0.1,0.1,0,0,0,0
