stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,2,2,0,0,1,2,90,0,0,19
72hpf,2.25,10.43,0.56,0,0,1.97,51.3,0.28,0.85,15.78
21Day,1.85,12.95,2.59,1.11,0.74,4.44,32.19,0.37,2.22,29.23
3Month,0.52,16.75,0.1,6.87,1.14,0.94,0.31,0,0.94,3.02
22Month,0.55,9.16,0.14,0.96,0.14,0.14,0.68,0.82,0.14,1.5
