stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,6,0,0,2,1,29,4,0,4
72hpf,1.13,0,0,0,0.56,9.86,0,0,1.97
21Day,0.74,2.22,0,0.74,0.37,1.48,0,0.37,1.11
3Month,0.94,0,0.62,0.31,0,0,0,0,0
22Month,0.14,0,0,0.14,0,0,0,0,0.14
