stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,3,0,0,0,1,34,0,1
72hpf,0,2.25,0,0,0,1.13,32.98,0,1.69
21Day,0,3.33,1.11,0,1.48,1.11,17.76,1.85,4.44
3Month,0.42,9.36,0.1,56.27,1.56,0.94,0.73,0.62,1.98
22Month,0,1.09,0,6.29,0,0.14,0.27,0.14,0.68
