stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,0,0,1,0
72hpf,0,0.56,0,0,0,0.28,0,0
21Day,0,2.22,0,0,0,0.37,0,0
3Month,0.1,12.69,99.23,2.81,0.42,0.52,0.52,0.83
22Month,0,0.68,0.14,0,0,0,0,0
