stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,1,0,0,0,0,0
72hpf,0,0,0,0,0.56,0,0,0,0,0
21Day,0,0.37,0.74,0,6.29,0,0.74,0,0,0
3Month,0,0.94,0,0.31,25.8,0.31,0,0.1,0.31,0.42
22Month,0.14,0.96,0.14,0,13.53,0,0,0,0,0.14
