stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,3,0,1
72hpf,0,0.28,0,0,0,0.56,0,0
21Day,0,0,0.74,0.37,0,0.37,0,0.37
3Month,0,1.77,17.47,0.42,0,0.31,0.31,0.1
22Month,0.14,0.82,7.79,0.41,0.14,0.14,0.14,0.14
