stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,2,1,0,1
72hpf,0.28,0,0.28,0,0,0.28,0,0,0.28
21Day,0,0,1.48,0.74,0,0.74,0,0,1.11
3Month,0,0.73,1.04,0,0.1,0,0,0,0
22Month,0.41,11.21,31.16,2.46,0.41,0.41,1.23,0.41,1.5
